F-PLE,F-STI,F-COM,F-DYN,F-PUB,LUM-0,LUM-25,LUM-50,LUM-75,LUM-100,SAT-0,SAT-25,SAT-50,SAT-75,SAT-100,RGB-R,RGB-G,RGB-B,ISO-0,ISO-25,ISO-50,ISO-75,ISO-100,LY-A,LY-B,SC-A,SC-B,OP
0.75,0.5,0.75,0.25,1,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
1,0.25,0.25,0.25,1,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
0.75,0.5,0.25,0.25,1,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
0.75,0,0.25,0.75,0.75,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
0.75,0,0.25,0.25,0.5,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
1,0,0.5,0.5,0.75,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
1,0.25,0.75,0.75,1,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
1,0.25,0.5,0,0.75,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
0.75,0,0.75,0.5,0.75,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
0.75,0.25,0.5,0,1,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
1,0.5,0.25,0,0.5,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
1,0.25,0.75,0.5,0.75,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
1,0.25,0.25,0.25,1,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
0.75,0.25,0.25,0.25,0.5,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
0.75,0.5,0.25,0.5,0.75,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
0.75,0.25,0.5,0.25,0.75,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
0.75,0.5,0.25,0.75,0.75,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
0.5,0.5,0.5,0.75,0.75,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
0.75,0.5,0.25,0.75,1,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
1,0,0.25,0.25,0.75,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
0.75,0.25,0.5,0.25,1,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
0.75,0.5,0.75,0,0.75,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
1,0,0.75,0.5,1,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
1,0,0.75,0,0.75,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
1,0.25,0.25,0.25,1,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
1,0.25,0.25,0.75,0.75,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
1,0,0.25,0.25,1,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
0.75,0.25,0.75,0.5,0.75,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
1,0.5,0.25,0.25,0.5,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
1,0,0.25,0.25,0.75,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
1,0.5,0.5,0.25,0.75,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
0.75,0.25,0.25,0.75,0.5,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
0.75,0.5,0.75,0.25,0.75,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
0.75,0.5,0.5,0.5,0.75,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
0.75,0.5,0.5,0.5,1,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
0.75,0.25,0.25,0,0.75,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
0.75,0,0.25,0.25,1,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
1,0.25,0.25,0,1,0.368627,0.45098,0.519608,0.596078,0.733333,0,0.003984,0.004651,0.009615,0.067308,0.527458,0.525279,0.523883,0.087209,0.121161,0.15518,0.206704,0.609896,1,0.5,1,0.5,0.5
0.75,0.25,0.5,0,0.75,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0,0.75,0.25,0,0.25,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.25,0.25,0.25,0,0.5,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.5,0.25,0.25,0.25,0.75,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.25,0.25,0.25,0.25,0.75,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0,0.25,0.25,0.25,0.5,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.75,0.75,0.25,0,0.5,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0,0.25,0.25,0.25,0.25,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.25,0.75,0.25,0.25,0.25,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.5,0.25,0.5,0.5,0.75,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.75,0.5,0.25,0.25,0.75,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.25,0.75,0.75,0,0.25,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.75,0.25,0.25,0.25,0.75,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.75,0.25,0.5,0.5,0.75,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.25,0.5,0.25,0.25,0.75,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.5,0.5,0.25,0,0.25,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.75,0.25,0.25,0,0.5,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.25,0.5,0.25,0,0.25,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.25,0.25,0.25,0.25,0.5,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.25,0.75,0.25,0.25,0.25,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.5,0.25,0.25,0.25,0.25,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.5,0.25,0.25,0.25,0.25,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.25,0.5,0.25,0.25,0.75,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.25,0.25,0.25,0.25,0.25,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.25,0.75,0,0,0.75,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.25,0.25,0.25,0.5,0.75,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0,0.25,0.25,0.25,0.25,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.5,0.25,0,0.25,0.5,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.25,0.75,0.25,0,0.75,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.25,0.25,0.25,0,0.25,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0,0.5,0.5,0.25,0.5,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.75,0.5,0.25,0,0.25,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.25,0.5,0.25,0.5,0.25,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.25,0.75,0.25,0.25,0.5,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0,0.25,0,0,0.5,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.25,0.5,0.25,0.5,0.25,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.5,0.25,0.5,0.25,0.25,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.25,0.25,0.25,0,0.75,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.25,0.25,0.25,0.25,0.25,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.75,0.5,0.5,0.5,0.5,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.5,0.5,0.25,0.25,0.5,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.25,0.25,0.5,0.25,0.75,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.25,0.25,0.25,0.25,0.25,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.25,0.25,0.75,0.25,0.75,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.25,0.25,0.25,0.25,0.75,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.75,0.25,0.25,0.25,0.25,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.75,0.5,0.5,0.25,0.75,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.5,0.75,0.25,0.25,0.5,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.75,0.25,0.75,0.25,0.25,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.5,0.5,0.25,0,0.25,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.25,0.75,0.25,0.25,0.75,0.423529,0.541176,0.576471,0.607843,0.909804,0,0.030928,0.034826,0.042735,0.26087,0.566496,0.58223,0.599911,0.031708,0.056815,0.116089,0.227851,1,1,1,0,0,0
0.25,0.75,0.25,0,0.75,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
0.5,0.25,0,0.25,0.25,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
0.25,0.75,0.5,0.25,0.25,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
0.25,0.25,0,0.25,0.75,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
0.25,0.25,0.25,0.5,0.25,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
0.25,0.25,0.25,0.25,0.5,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
0.25,0.5,0.25,0.25,0.25,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
0.25,0.25,0,0.25,0.25,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
0.25,0.25,0.25,0,0.25,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
0.25,0.25,0.25,0,0.25,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
0.75,0.5,0.25,0.25,0.25,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
0.5,0.25,0,0.25,0.25,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
0.5,0.25,0.25,0.25,0.25,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
0.5,0.25,0.25,0.25,0.25,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
0.25,0.25,0.25,0.25,0.5,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
0.25,0.25,0.25,0,0.5,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
0.25,0.75,0,0,0.5,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
0.5,0.25,0.25,0.25,0.25,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
0.25,0.75,0.5,0,0.25,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
0.25,0.25,0,0,0.25,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
0.25,0.25,0.25,0.25,0.5,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
0.5,0.25,0.25,0.25,0.25,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
0.25,0.25,0.25,0.25,0.5,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
0.25,0.25,0,0.25,0,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
0.5,0.5,0.25,0,0.75,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
0.5,0.25,0.25,0.25,0.75,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
0.25,0.25,0.5,0,0.25,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
0,0.75,0,0,0.25,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
0.5,0,0.5,0.25,0.25,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
0.75,0.75,0.25,0.25,0.25,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
0.25,0.75,0.25,0.25,0.5,0.433333,0.547059,0.6,0.619608,0.927451,0,0.00885,0.014493,0.022026,0.351351,0.591422,0.595438,0.600197,0.031708,0.056815,0.127928,0.213981,1,1,1,0,0,1
